#Copyright 2010, 2011, 2012 Am Faclair Beag
#
#   This program is free software: you can redistribute it and/or modify
#   it under the terms of the GNU General Public License as published by
#   the Free Software Foundation, either version 3 of the License, or
#   (at your option) any later version.
#
#   This program is distributed in the hope that it will be useful,
#   but WITHOUT ANY WARRANTY; without even the implied warranty of
#   MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
#   GNU General Public License for more details.
#
#   You should have received a copy of the GNU General Public License
#   along with this program.  If not, see <http://www.gnu.org/licenses/>.
669,a mhuinntir mo dhùthcha!,NULL
670,a' mirean san adhar,NULL
671,A Mórachd a' Bhànrigh,Adjective
672,"a naoi, a naoidh",None
673,á nead ghlan,NULL
674,a nighean na galla!,None
675,a' nochdadh air fàire,NULL
676,a' phàirc,NULL
677,A' Phàirc Dhubh,NULL
678,a pheasain!,NULL
679,A' Pheighinneag,None
680,a phlàigh!,NULL
681,"stupaid, , stupaid, , stupaide, , , , , , , , , stupaidean, , , , , , , , stupaidibh, , stupaidean, , , , , , , , , , ",Common Feminine Noun
682,"Pòlainn, Phòlainn, Pòlainn, Phòlainn, Pòlainne, Phòlainne, , , Phòlainn, , ",Feminine Names
683,"Portagail, Phortagail, Portagail, Phortagail, Portagaile, Phortagaile, , , Phortagail, , ",Feminine Names
684,"Pruis, Phruis, Pruis, Phruis, Pruise, Phruise, , , Phruis, , ",Feminine Names
685,a' réiseadh,NULL
686,a Riochd!,NULL
687,a roghainn is gum biodh dha,Adjective
688,a roghainn sin is dha,Adjective
689,a' roinn [A] 'na phàirtean,None
690,a' ruith 'nad mhol,NULL
691,a' saoilsinn an uabhais de,None
692,a seachd,None
693,á sealladh á cuimhne,NULL
694,a' sealltainn cho mór,NULL
695,a shaoghail!,NULL
696,a shìorraidh!,NULL
697,a shùgh mo chridhe,None
698,a sia,None
699,a' sìor fhàs bitheanta,NULL
700,a' sireadh caimean san chonnlach,NULL
701,a' siubhal 90 mìle san uair,None
702,a' slacadh air le a làmh,NULL
703,a' slapragan,NULL
704,a' smàgail,NULL
705,a' snigheadh,None
706,a' sreap ri ceithir fichead bliadhna,NULL
707,a' stararaich,NULL
708,a' strì ri [A],NULL
709,a' strì ri muir,NULL
710,a' suathadh ri iomadh rubha,NULL
711,a' sùileachadh ri [A],None
712,a tha air sgeul,NULL
713,a tha fhathast maireann,NULL
714,a tha san amharc agam,None
715,a thaobh,Adjective
716,a thaobh càch a chéile,NULL
717,a thaobh is gu bheil e,NULL
718,a thasgaidh!,NULL
719,a theab mo [A] a thoirt dhìom,NULL
720,a thighearna,None
721,a thiarcais fhéin!,NULL
722,a thighearna bhalaich!,None
723,a thiotamh,NULL
724,a thruaghag,None
725,a thruaghain,None
726,a thuilleadh air [A],Adjective
727,a thuilleadh air an-sin ...,None
728,a' tighinn suas ris,NULL
729,á tiona,NULL
730,a' toirt leis [A],NULL
731,a trì,None
732,à!,NULL
733,"gun, ",Other (create single empty record)
33753,"smaointinn, , smaointinn, , smaointinne, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",Common Feminine Noun
734,A: cha deach mi ann B: cha deach na mise,NULL
735,A: rinn thu seo cearr! B: is an déidh sin?,NULL
736,A: slàn leat! B: slàn agad!,NULL
737,A: tha latha math ann B: tha sin ann,NULL
738,abab!,NULL
739,Abaid Chille Chuimein,Adjective
740,Abaid Eilean Ìdhe,Adjective
741,Abaid Ì,Adjective
742,"abair ""latha math"" ri",Adjective
743,"abram, abair, abradh, abramaid, abraibh, abaireadh, ràdh, , ràitinn, , ràdha, , , , , , , , , , , , their, their, abair, abair, thuirt, thubhairt, duirt, tuirt, dubhairt, tubhairt, , , theirinn, theireadh, theireamaid, abrainn, abrainn, abradh, abradh, abramaid, abramaid, abrar, , theirear, theirear, abrar, abrar, thuirteadh, thubhairteadh, duirteadh, dubhairteach, tuirteadh, tubhairteach, theirte, theiriste, theirist, dh'abairte, abairte, abairiste, abairist, abairte, abairiste, abairist, , ",Verb
744,abair ach beag is abair gu math e,NULL
745,abair aghaidh!,NULL
746,abair ás is ás,None
747,abair bad àlainn!,None
748,"luaidhe, , luaidhe, , , , luaidhe, , luaidhe, , luaidhe, , luaidhe, , , ",Adjective
749,abair beag riut fhéin,Adjective
750,abair beul a chéile,NULL
751,abair bùrach!,None
752,abair dà latha!,NULL
753,abair e!,NULL
754,abair faochadh!,NULL
755,abair glaodhraich!,NULL
756,abair glaoic!,None
757,abair grunn!,NULL
758,abair gu dùrachdach,Adjective
759,abair gun/gur ...,NULL
760,abair os ìseal,None
761,abair ri clàr d' aodann gun/gur ...,Adjective
762,"abair strutan, abair srutan",None
763,abair thusa [A]!,NULL
764,abair truas!,None
765,Abarach,NULL
766,"Abchasais, , Abchasais, , Abchasaise, , , , , , ",Feminine Names
767,Aberfal,NULL
768,"àbhachdail, , àbhachdaile, , , , àbhachdail, , àbhachdail, , àbhachdaile, , àbhachdail, , , ",Adjective
769,"àbhachdas, àbhacas, , àbhachdais, àbhacais, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",Common Masculine Noun
770,"mart, mhart, mairt, mhairt, , , , , , , mhairt, mairt, mhairt, , , , , , , martaibh, mhartaibh, mart, mhart, , , , , , , mharta, , , ",NULL
771,abhag eabhragach,None
772,abhag fionna mìn,NULL
773,àbhaidean,NULL
774,"àbharsair, , àbharsair, , , , , , , , , àbharsairean, , , , , , , , àbharsairibh, , àbharsairean, , , , , , , , àbharsairean, , , ",Common Masculine Noun
775,Abhainn a' Charra,NULL
776,Abhainn a' Chròig,NULL
777,Abhainn a' Chùbair,NULL
778,Abhainn a Tuath,NULL
779,Abhainn Amasoin,None
780,Abhainn an Fheòir,NULL
781,Abhainn an Fhrangaich,NULL
782,Abhainn an Iar,NULL
783,Abhainn an t-Sutharlanaich,NULL
784,Abhainn Bhàrnaidh,NULL
785,Abhainn Bruachaig,NULL
786,Abhainn Canaich,NULL
787,abhainn chas,None
788,Abhainn Chluaidh,NULL
789,Abhainn Chonainn,NULL
790,Abhainn Dèabhag,NULL
791,Abhainn Deathan,NULL
792,Abhainn Dubh,NULL
793,Abhainn Dubh-Éireann,NULL
794,abhainn fhiar,None
795,Abhainn Ghaimbia,None
796,Abhainn Ghéadaraigh,NULL
797,Abhainn Ilidh,NULL
798,Abhainn Mhór,NULL
799,Abhainn na Caime,NULL
800,Abhainn na Manachainn,NULL
801,Abhainn nam Breac,NULL
802,Abhainn nan Gillean,NULL
803,Abhainn Nis,NULL
804,Abhainn Urchaidh,None
805,Abhainn Sheumais,None
806,Abhainn Suidhe,NULL
807,Abhainn Tàimis,NULL
808,Abhainn Tatha,None
809,Drochaid Arasgain,None
810,"a-bhàn, bhàn, a-mhàn, mhàn, ",Other (create single empty record)
811,abhlan coisrigte,Adjective
812,abhocado,NULL
813,abhoinn,NULL
814,"a-bhos, bhos, ",Other (create single empty record)
815,"acaid, , acaid, , acaide, , , , , , , , , acaidean, , , , , , , , acaidibh, , acaidean, , , , , , , , , , ",Common Feminine Noun
816,"ablach, , ablaich, , , , , , , , , ablaichean, , ablaich, , , , , , ablachaibh, , ablaichean, , , , , , , , ablacha, , , ",Common Masculine Noun
817,Abu Dhabi,None
818,"Abuja, ",Other (create single empty record)
819,aca fhéin,NULL
820,Acadamaidh Allt a' Mhuilinn,Adjective
821,"Acadamaidh Rìoghail Ciùil is Dràma na h-Alba, ARCDA",Adjective
822,"acain, , acain, , acaine, , , , , , , , , acainean, , , , , , , , acainibh, , acainean, , , , , , , , , , ",Common Feminine Noun
823,"acainn, acfhainn, acfhuinn, acainn, acainn, acainn, acainne, acfhainne, acfhuinne, acainne, , , , , , , acainn, acainnean, acfhainnean, acfhuinnean, , , , , , , , acainnibh, acfhainnibh, acfhuinnibh, acainnibh, , , , , , , , , , , ",Common Feminine Noun
824,"acair, acaire, acair, acair, acair, acrach, acrach, , , , , , , acair, acraichean, acraichean, , , , , , , acairibh, acairibh, acraichean, acraichean, , , , , , , acraichean, , ",Common Feminine Noun
825,acair fhearainn,NULL
826,a sheachdain 's a Shàbaid,None
827,"acarsaid, acarsaid, acarsaid, acarsaid, acarsaide, acarsaide, , , , , , , acarsaid, acarsaidean, , , , , , , , acarsaidibh, acarsaidibh, acarsaidean, , , , , , , , acarsaidean, , ",Common Feminine Noun
828,Acarsaid Fhalach,NULL
829,Acarsaid Mhargaraidh,NULL
830,Acarsaid Nèill,NULL
831,"Accra, ",Other (create single empty record)
832,"ach, ",Other (create single empty record)
833,ach [A] 'na aonrachd,Adjective
834,ach a' bheag de [A],NULL
835,Ach an Dàimh Chinnidh,NULL
836,ach an latha a bhith fàbharach,None
837,ach cha b' fhada a mhair,None
838,"ach coma co-dhiubh, ach coma co-dhiù",None
839,"ach coma, ...",NULL
840,ach feuch thusa riut an doireadh e dhomh,Adjective
841,ach feumaidh gum bi thu ag [AG],NULL
842,ach feumaidh sinn an déidh sin is 'na dhéidh co-dhiù,None
843,ach gann,NULL
844,ach ged a bha,NULL
845,"ach ged a mharbhadh tu mi, chan urrainn dhomh ...",NULL
846,ach is beag aige [A],NULL
847,"ach mo thogair, ...",NULL
848,"ach, le facal na fìrinne, ...",NULL
849,,Common Masculine Noun
37064,"An t-Achadh Mór, ",Other (create single empty record)
850,", Achadh a' Bhàthaich",Other (create single empty record)
851,Achadh a' Chàirn,None
852,Achadh a' Charra,NULL
853,"Achadh na Tràghad, ",Other (create single empty record)
854,Achadh a' Ghallain,NULL
855,Achadh a' Ghobhail,NULL
856,Achadh an Tiopairt,NULL
857,Achadh an t-Seagail,NULL
858,Achadh Ghoididh,NULL
859,Achadh na Croise,None
37134,Achadh na h-Àtha,None
860,Achadh na Cloiche,None
861,Achadh na h-Eaglaise,NULL
862,Achadh na h-Eaglaise an Ear,NULL
863,Achadh na Mòine,NULL
864,Achadh nan Càrn,None
865,Achadh nan Càrn Ìosal,NULL
866,Achadh nan Cuilean,NULL
867,"Achadh nan Sabhal, ",Other (create single empty record)
868,"achasan bho, achmhasan bho",None
869,Achd Dìon nam Bradan is Iasgaireachd Fìor Uisge,None
870,"achd, , achd, , , , , , , , , achdan, , , , , , , , achdaibh, , achdan, , , , , , , , achdan, , , ",Common Masculine Noun
871,"Achd a' Chàirn, ",Other (create single empty record)
872,Achd an Ain-inntrigidh,Adjective
873,Achd air Ciorramaich is Leth-Bhreith,None
874,Achd an Aonaidh,None
875,Achd an Fhiadh-Bheatha is na Tuatha,NULL
876,Achd an Riaghaltais Shìobhalta,None
877,Achd an Uisge,NULL
878,Achd Ath-Leasachadh SNS agus Dreuchdan Cùraim-Shlàinte,None
879,Achd Ceartas Eucoirean is Rian Poblaich,None
880,Achd Charraighean Àrsaidh is Àitichean Àrc-Eòlais,Adjective
881,Achd Dìon Dàta,NULL
882,Achd Dìon na h-Àrainneachd,None
883,Achd Fheumalachdan an Fhoghlaim Sònraichte agus Ciorramachd,NULL
884,Achd Fuatach nan Caitligeach,None
885,Achd Iasgaireachd Fìor-Uisge is nam Bradan,None
886,Achd Leth-Bhreith a thaobh Gnè,None
887,Achd na Croitearachd,Adjective
888,Achd nam Mór-Ulaidh,NULL
889,Achd nan Crìoch,None
890,Achd Pòidsearachd a dh'Oidhche,Adjective
891,Achd Sìthne,None
892,Achd Slàinte is Sàbhailteachd san Àite-Obrach,Adjective
893,Achd Smachdachadh Truaillidh,NULL
894,Achd Trafaig nan Rathaidean,NULL
895,achdachadh,NULL
896,achdachadh lagha,None
897,"achdaicheam, achdaich, achdaicheadh, achdaicheamaid, achdaichibh, achdaicheadh, achdachadh, , , , , , , , , , , , , , , , achdaichidh, dh'achdaicheas, achdaich, achdaich, dh'achdaich, do dh'achdaich, achdaichte, achdaichte, dh'achdaichinn, dh'achdaicheadh, dh'achdaicheamaid, achdaichinn, achdaichinn, achdaicheadh, achdaicheadh, achdaicheamaid, achdaicheamaid, achdaichear, achdaichtear, achdaichear, dh'achdaichear, achdaichear, achdaichear, dh'achdaicheadh, do dh'achdaicheadh, dh'achdaichte, dh'achdaichiste, dh'achdaichist, achdaichte, achdaichiste, achdaichist, achdaichte, achdaichiste, achdaichist, , ",Verb
898,"achdail, , achdaile, , , , achdail, , achdail, , achdaile, , achdail, , , ",Adjective
899,"acras, acras, acrais, acrais, , , , , , , acrais, acrasan, acrasan, , , , , , , acrasaibh, acrasaibh, acrasan, acrasan, , , , , , , acrasan, , , ",Common Masculine Noun
900,acras geur,None
901,ad chocaideach,NULL
902,ad mholach,None
903,adagan dearga,NULL
904,"Àdhamh, , Àdhaimh, , , , , , ",Masculine Names
905,Adhamhnan,NULL
906,adhar liath os cionn [AS],NULL
907,adharc a' phailteis,NULL
908,adharc 'nad chliathaich,NULL
909,"adhbhar, aobhar, adhbhar, adhbhair, aobhair, adhbhair, , , , , , , adhbhair, adhbharan, aobharan, adhbharan, adhbhair, , , , , , adhbharaibh, aobharaibh, adhbharaibh, adhbharan, adhbharan, adhbhar, , , , , , adhbharan, , , ",Common Masculine Noun
910,adhbhar bhròg,Adjective
911,adhbhar breithneachaidh,Adjective
912,adhbhar riosga,Adjective
913,adhbhar duilchinn,Adjective
914,adhbhar gearain,None
915,Adhbhar Sogain,Adjective
916,"adhbharaicheam, adhbharaich, adhbharaicheadh, adhbharaicheamaid, adhbharaichibh, adhbharaicheadh, adhbharachadh, , , , , , , , , , , , , , , , adhbharaichidh, dh'adhbharaicheas, adhbharaich, adhbharaich, dh'adhbharaich, do dh'adhbharaich, adhbharaichte, adhbharaichte, dh'adhbharaichinn, dh'adhbharaicheadh, dh'adhbharaicheamaid, adhbharaichinn, adhbharaichinn, adhbharaicheadh, adhbharaicheadh, adhbharaicheamaid, adhbharaicheamaid, adhbharaichear, adhbharaichtear, adhbharaichear, dh'adhbharaichear, adhbharaichear, adhbharaichear, dh'adhbharaicheadh, do dh'adhbharaicheadh, dh'adhbharaichte, dh'adhbharaichiste, dh'adhbharaichist, adhbharaichte, adhbharaichiste, adhbharaichist, adhbharaichte, adhbharaichiste, adhbharaichist, , ",Verb
917,adhbharaich atharrachadh,None
918,tha [A] a' tionndadh gu anacrach o thaobh gu taobh,Adjective
919,"adhlac, , adhlaic, , adhlaice, , , , , , , , , adhlacan, , , , , , , , adhlacaibh, , adhlacan, , , , , , , , , , ",Common Feminine Noun
920,"adhlacadh, adhlacadh, adhlacaidh, adhlacaidh, , , , , , , adhlacaidh, adhlacaidhean, adhlacaidhean, , , , , , , , , adhlacaidhean, adhlacaidhean, , , , , , , adhlacaidhean, , , ",Common Masculine Noun
921,adhlaic aig muir,Adjective
922,adhlaicte ann an,None
923,adhradh teaghlaich,None
924,Addis Abeba,None
925,aerobics uisge,NULL
926,"Afghanach, , Afghanaiche, , , , Afghanach, , Afghanaich, , Afghanaiche, , Afghanaich, , , ",Adjective
927,"Afghanach, , Afghanaich, , , , , , , , , Afghanaich, , , , , , , , Afghanachaibh, , Afghanach, , , , , , , , Afghanacha, , , ",Common Masculine Noun
928,"Afghanastàn, , Afghanastàin, , Afghanastàine, , , , , , ",Feminine Names
929,Afraga a Deas,None
930,Afraig,NULL
931,ag aoirneagan san làthaich,NULL
932,ag aonagraich,NULL
933,ag at mu bhannan na briogaise,NULL
934,ag iarraidh maoraich ri làn-mara,NULL
935,ag iomradh air mar [A],NULL
936,ag obair air [A],NULL
937,ag ochanaich,NULL
938,"agadaicheam, agadaich, agadaicheadh, agadaicheamaid, agadaichibh, agadaicheadh, adagachadh, , , , , , , , , , , , , , , , agadaichidh, dh'agadaicheas, agadaich, agadaich, dh'agadaich, do dh'agadaich, agadaichte, agadaichte, dh'agadaichinn, dh'agadaicheadh, dh'agadaicheamaid, agadaichinn, agadaichinn, agadaicheadh, agadaicheadh, agadaicheamaid, agadaicheamaid, agadaichear, agadaichtear, agadaichear, dh'agadaichear, agadaichear, agadaichear, dh'agadaicheadh, do dh'agadaicheadh, dh'agadaichte, dh'agadaichiste, dh'agadaichist, agadaichte, agadaichiste, agadaichist, agadaichte, agadaichiste, agadaichist, , ",Verb
939,agair air [A],Adjective
940,"agallamhaiche, , agallamhaiche, , , , , , , , , agallamhaichean, , , , , , , , agallamhaicheibh, , agallamhaichean, , , , , , , , agallamhaichean, , , ",Common Masculine Noun
941,Agana,NULL
942,"agartach, , agartaiche, , , , agartach, , agartaich, , agartaiche, , agartaich, , , ",Adjective
943,"agartach, , agartaich, , , , , , , , , agartaich, , , , , , , , agartachaibh, , agartach, , , , , , , , agartacha, , , ",Common Masculine Noun
944,"agartachd, , agartachd, , agartachd, , , , , , , , , agartachdan, , , , , , , , agartachdaibh, , agartachdan, , , , , , , , , , ",Common Feminine Noun
945,Aghaidh an Lochain,NULL
946,Aghaidh Artair,NULL
947,aghaidh nan speur,NULL
948,aghaidh riasach,Adjective
949,"aghann, , aghainn, , aighne, , aghainne, , , , , , , aigheannan, , aghannan, , , , , , aghannaibh, , aghannan, , , , , , , , , , ",Common Feminine Noun
950,aghann-ghrìosaich,None
951,"agus, aghus, is, 's, ",Other (create single empty record)
952,agus ach gann,None
953,agus an aghaidh ri [A],None
954,agus aona latha ...,NULL
955,agus b' fheudar dhomh tilleadh mar a dh'fhalbh mi,None
956,agus bha iad sona sàsta bho chionn a-mach,None
957,agus cha robh e ullamh leis an-seo idir,NULL
958,agus e cho geur air a theangaidh,NULL
959,agus feumaidh sinn a thaing sin a thoirt air,None
960,agus ged nach fhaighinn ach [A] bu leòr sin fhéin,NULL
961,"agus gun bhreug, bu ...",NULL
962,agus is e an t-amadan a tha aige orm,NULL
963,agus le seo …,NULL
964,agus mar seo a bha,NULL
965,agus 'nam neochiontas,NULL
966,agus rachadh far an togar e!,None
967,agus sin nas motha leis mar a ...,NULL
968,agus tha ceart cho coma nach cuala,NULL
969,"agus thigeadh tusa, ...",NULL
970,Aiacciu,NULL
971,aibheasachadh,NULL
972,aibheasachadh nam meadhanan,NULL
973,aibhneag,NULL
974,Aibhseag,NULL
975,àicheidh cùmhnant,Adjective
976,àicheadh deimhinn,None
977,"àicheil, àicheil, àicheile, àicheile, , , àicheil, àicheil, àicheil, àicheil, àicheile, àicheile, àicheil, àicheil, , ",Adjective
978,"àidh, b' eòlach mo sheanmhair air [A]",NULL
979,aidmheil cleamhnais,Adjective
980,"agam, agamsa, agam-sa, gam, 'gam, a'm, a'msa, a'am, a'amsa, a'ams, agad, agadsa, agad-sa, gad, 'gad, 'ad, a'd, a'dsa, 'adsa, aighead, aigheadsan, aighead-san, aige, aigesan, aige-san, ga, 'ga, , , aice, aicese, aice-se, ga, 'ga, , , againn, againne, gar, 'gar, , , agaibh, agaibhse, agaibh-se, gur, 'gur, , , aca, acasan, aca-san, gan, 'gan, , , aig an, aig a', , , aig na, , , , aig, ",Adjective
23022,"bog, bhog, buige, bhuige, , , boga, bhoga, buig, bhuig, buige, bhuige, buig, bhuig, , ",Adjective
30110,tha d' uaireadair air thoiseach,Adjective
30111,tha iad air am bonnaibh ris a' cheòl,Adjective
30112,"àbhaist, àbhaist, àbhaist, àbhaist, àbhaiste, àbhaiste, , , , , , , àbhaist, , , , , , , , , àbhaistibh, àbhaistibh, , , , , , , , , , , ",Common Feminine Noun
30113,"gròbam, gròb, gròbadh, gròbamaid, gròbaibh, gròbadh, gròbadh, ghròbadh, , , , , , , , , , , , , , , gròbaidh, ghròbas, gròb, ghròb, ghròb, do ghròb, gròbta, ghròbta, ghròbainn, ghròbadh, ghròbamaid, gròbainn, ghròbainn, gròbadh, ghròbadh, gròbamaid, ghròbamaid, gròbar, gròbtar, gròbar, ghròbar, gròbar, ghròbar, ghròbadh, do ghròbadh, ghròbte, ghròbaiste, ghròbaist, gròbte, gròbaiste, gròbaist, ghròbte, ghròbaiste, ghròbaist, , ",Verb
30114,"àbhaisteach, àbhaisteach, àbhaistiche, àbhaistiche, , , àbhaisteach, àbhaisteach, àbhaistich, àbhaistich, àbhaistiche, àbhaistiche, àbhaistich, àbhaistich, , ",Adjective
30115,seachd àraidh [A],Adjective
30116,"achlais, achlais, achlais, achlais, achlaise, achlaise, , , , , , , achlais, achlaisean, , , , , , , , achlaisibh, achlaisibh, , , , , , , , , , , ",Common Feminine Noun
30117,le coltas neo-thoilichte air,Adjective
30118,an roinn a thuit ort,Adjective
30119,gu taghta math!,Adjective
30120,'s e an aon chuid leam dé am fear a bheir thu dhomh,Adjective
30121,cha dèan e mùthadh air an t-saoghal dhomh-sa,Adjective
30122,tha [A] goireasach dlùth,Adjective
30123,tha [A] a' guracail uisge,Adjective
30124,meanbh-fhrìde gheugach,None
30125,air chrith cho luath ri duilleag,Adjective
30126,ciamar a chaidh e ann?,Adjective
30127,faigh sealbh air [A],Adjective
30128,mar gun dèan e [A] dhìot,Adjective
30129,bris a-mach a' caoineadh,Adjective
30131,dìol do dhroch bheirt,Adjective
30132,Breitheanas an Tighearna,Adjective
981,aig a' cheart am,NULL
982,aig a h-uile mac màthar,NULL
983,aig a leithid seo de dh'astar,NULL
984,aig àirde a sheinn,NULL
985,aig amhaichean a chéile,NULL
986,aig an ám seo dhen bhliadhna,NULL
987,aig an am ud,NULL
988,aig baile,NULL
989,aig bun-sgòtha,NULL
990,aig cois na beinne,NULL
991,aig deireadh na bruidhne,NULL
992,aig dol fodha na gréine,NULL
993,aig gairm choileach,NULL
994,aig laighe na gréine,NULL
995,aig meud [A],NULL
996,aig nach eil bruidhinn,NULL
997,aig peilear do bheatha,NULL
998,aig puing nan seachd uairean,NULL
999,aig Sealbh a tha brath carson!,Adjective
1000,aig sgoil,None
1001,aigne fhosgailte,Adjective
1002,Ailbearta,NULL
1003,"ailbhean, , ailbhein, , , , , , , , , ailbheanan, , , , , , , , ailbheanaibh, , ailbheanan, , , , , , , , ailbheanan, , , ",Common Masculine Noun
1004,ailbhean Afragach,None
1005,ailbhean Innseanach,None
1006,"Aildireach, , Aildiriche, , , , Aildireach, , Aildirich, , Aildiriche, , Aildirich, , , ",Adjective
1007,"Aildireach, Aildireach, Aildirich, Aildirich, , , , , , , Aildirich, Aildirich, Aildirich, , , , , , , Aildireachaibh, Aildireachaibh, Aildireach, , , , , , , , Aildirich, , , ",Common Masculine Noun
1008,Aildiria,Adjective
1009,"Ailean, , Ailein, , , , , , ",Masculine Names
1010,ailigeutair,NULL
1011,àill air n-àill,NULL
1012,àilleagan nan,Adjective
1013,àillealan,NULL
1014,"ailleann, , ailleinn, , ailleinn, , , , , , , , , ailleannan, , , , , , , , ailleannaibh, , , , , , , , , , , , ",Common Feminine Noun
1015,aillse-chìche,None
1016,"ailtearachd, , ailtearachd, , ailtearachd, , , , , , , , , ailtearachdan, , , , , , , , ailtearachdaibh, , ailtearachdan, , , , , , , , , , ",Common Feminine Noun
1017,"Aimeireaga, Ameireaga, , Aimeireaga, , Aimeireaga, , , , , , ",Feminine Names
1018,"Aimeireaganach, Ameireaganach, , Aimeireaganaich, Ameireaganaich, , , , , , , , , Aimeireaganaich, , , , , , , , Aimeireaganachaibh, Ameireaganachaibh, , Aimeireaganach, , , , , , , , Aimeireaganacha, Ameireaganacha, , , ",Common Masculine Noun
1019,"aimeirigeach, ameireagach, , aimeirigiche, ameirigiche, , , , aimeirigeach, , aimeirigich, ameirigich, , aimeirigiche, , aimeirigich, , , ",Adjective
1020,Aimhreit an Fhearainn,NULL
1021,"aimlisg, , aimlisg, , aimlisge, , , , , , , , , aimlisgean, , , , , , , , aimlisgibh, , aimlisgean, , , , , , , , , , ",Common Feminine Noun
1022,"aimsir, aimsir, aimsir, aimsir, aimsire, aimsire, aimsireach, , , , , , aimsir, aimsirean, , , , , , , , aimsiribh, aimsiribh, aimsirean, , , , , , , , , , ",Common Feminine Noun
1023,aimsir bhruthainneach,None
1024,aimsir fhèathail,None
1025,aimsir làn tachdta,NULL
1026,aimsir mhosach,None
1027,aimsir thais,None
1028,"Aindreas, , Aindreis, , , , , , ",Masculine Names
1029,aineolas air an lagh,NULL
1030,ainfhiach,None
1031,"aingidh, aingidh, aingidhe, aingidhe, , , aingidh, aingidh, aingidh, aingidh, aingidhe, aingidhe, aingidh, aingidh, , aingidh, aingidh, aingidhe, aingidhe, , , aingidh, aingidh, aingidh, aingidh, aingidhe, aingidhe, aingidh, aingidh, , ",Adjective
